person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
31,0,3.0,55000,7,2,6000,0,9.32,0.11,9,643,1,0
27,1,3.0,85141,7,0,5000,0,9.63,0.06,5,671,0,0
27,1,2.0,55013,4,1,20000,3,12.84,0.36,10,675,0,0
34,0,1.0,85345,13,0,5000,5,9.91,0.06,7,658,0,0
30,1,0.0,84983,7,0,5000,0,11.71,0.06,5,662,1,0
35,0,3.0,84618,13,0,5000,3,7.74,0.06,6,630,1,0
29,1,3.0,55013,7,2,13000,1,9.63,0.24,9,666,1,0
29,0,3.0,85055,7,0,5000,1,11.01,0.06,6,572,1,0
29,0,3.0,54722,7,1,8000,2,12.21,0.15,10,664,0,0
34,0,0.0,87662,11,0,5000,2,10.59,0.06,9,609,0,0
28,1,1.0,87465,5,0,5000,0,10.59,0.06,9,685,1,0
28,0,0.0,88008,3,0,5000,2,8.88,0.06,7,677,1,0
30,0,1.0,88201,5,0,5000,0,13.85,0.06,6,639,1,0
27,1,2.0,55032,5,2,12000,2,9.76,0.22,6,693,0,0
32,1,1.0,91117,8,0,5000,2,9.99,0.05,8,712,1,0
31,1,2.0,90957,8,0,5000,2,10.75,0.05,6,631,0,0
28,0,0.0,91047,6,0,5000,2,7.88,0.05,10,649,1,0
31,1,0.0,48195,6,2,12000,4,13.3,0.25,7,560,0,1
30,0,1.0,91367,1,0,5000,0,10.62,0.05,5,688,1,0
32,0,1.0,47813,8,2,2800,4,12.17,0.06,6,666,0,1
28,0,1.0,55136,6,2,6000,3,5.42,0.11,9,651,1,0
28,1,,55043,4,2,10175,1,12.69,0.18,9,727,0,0
33,1,1.0,55399,13,2,7000,3,8.0,0.13,7,688,0,0
28,1,0.0,95109,8,0,5000,4,14.27,0.05,6,622,0,0
34,0,0.0,55090,11,2,5000,0,9.63,0.09,9,634,1,0
34,1,3.0,97037,10,0,5000,3,11.01,0.05,9,641,1,0
32,1,0.0,97173,10,0,5000,5,11.01,0.05,6,654,1,0
34,1,3.0,96600,15,0,5000,4,6.17,0.05,10,614,1,0
29,1,1.0,55477,9,2,15150,0,14.54,0.27,10,689,1,0
28,0,,89523,7,0,5000,5,15.21,0.06,8,707,0,1
27,1,1.0,55406,2,2,4800,2,11.01,0.09,8,622,1,0
27,0,0.0,97097,1,0,5000,3,13.47,0.05,9,670,0,0
28,1,3.0,99548,3,0,5000,0,14.26,0.05,5,665,1,0
33,0,3.0,99258,10,0,5000,3,7.51,0.05,8,594,1,0
34,1,,99072,12,0,5000,4,8.32,0.05,9,664,1,0
33,0,1.0,99647,13,0,5000,4,7.51,0.05,5,632,1,0
32,1,0.0,79483,12,0,5000,2,11.28,0.06,9,654,0,1
32,1,2.0,55807,10,2,18250,0,12.73,0.33,5,554,1,0
29,1,3.0,55866,8,2,10000,4,10.65,0.18,10,614,1,0
29,0,1.0,81475,7,0,5000,2,7.51,0.06,10,613,0,1
28,1,3.0,55427,6,1,8400,2,11.01,0.15,5,590,0,0
33,0,0.0,103074,11,0,5000,1,7.9,0.05,8,541,1,0
31,1,3.0,55833,11,2,7500,3,11.49,0.13,5,562,1,0
27,0,,55999,7,2,5000,5,13.23,0.09,8,611,1,0
27,1,1.0,55541,4,1,14000,3,13.92,0.25,6,661,1,0
34,0,3.0,102814,12,0,5000,3,11.83,0.05,5,625,1,0
31,0,1.0,55585,11,2,7000,1,9.88,0.13,8,670,0,0
30,0,3.0,102791,10,0,5000,3,15.05,0.05,9,705,1,0
29,1,0.0,55954,3,2,6000,5,13.49,0.11,8,668,0,0
35,1,0.0,102932,11,0,5000,4,9.07,0.05,6,671,1,0
31,0,1.0,104257,9,0,5000,5,11.01,0.05,8,660,1,0
27,1,3.0,55640,7,2,15350,3,8.9,0.28,10,580,1,0
27,0,3.0,55370,2,2,3000,2,6.99,0.05,7,603,1,0
27,1,1.0,55920,1,2,7500,1,5.42,0.13,5,640,1,0
33,1,3.0,55866,8,2,4000,1,5.99,0.07,10,654,1,0
27,0,3.0,56039,3,2,1450,4,8.49,0.03,8,610,0,0
30,1,0.0,48790,6,2,15000,1,7.49,0.31,5,640,0,1
28,0,2.0,108192,4,0,5000,4,15.2,0.05,6,691,0,0
30,1,1.0,55554,6,2,5000,4,7.29,0.09,8,652,1,0
29,0,0.0,55859,9,2,9600,3,10.36,0.17,5,703,0,0
29,1,2.0,55857,6,2,4750,1,11.01,0.09,9,626,1,0
27,0,1.0,110214,3,0,5000,5,13.49,0.05,10,565,1,0
28,1,2.0,56172,9,2,2500,3,13.35,0.04,9,514,1,0
30,1,1.0,111523,7,0,5000,3,11.01,0.04,6,665,0,0
32,1,3.0,116116,10,0,5000,0,11.99,0.04,9,596,1,0
29,1,1.0,55820,5,2,2000,0,7.88,0.04,10,681,1,0
28,1,0.0,116285,5,0,5000,3,11.12,0.04,7,668,1,0
30,1,2.0,55727,11,2,6400,3,8.94,0.11,7,715,1,0
27,0,2.0,118324,4,0,5000,3,13.98,0.04,6,693,0,0
28,1,2.0,55710,3,1,8000,0,15.58,0.14,10,690,0,0
27,0,1.0,55761,4,2,1000,1,16.29,0.02,9,659,0,0
28,1,1.0,121106,10,0,5000,2,11.49,0.04,10,566,1,0
27,1,3.0,55958,5,1,14000,2,11.01,0.25,6,555,1,0
27,0,1.0,55933,6,2,9300,0,11.01,0.17,10,570,0,0
30,1,3.0,48639,5,2,14500,5,10.75,0.3,7,710,0,1
27,0,0.0,121110,6,0,5000,2,12.42,0.04,8,651,0,0
32,1,1.0,121059,11,0,5000,4,11.01,0.04,6,694,1,0
29,0,1.0,120893,9,0,5000,1,12.23,0.04,8,630,0,0
35,0,1.0,121282,12,0,5000,2,7.74,0.04,7,595,1,0
27,1,0.0,124724,6,0,5000,3,9.32,0.04,7,500,1,0
28,1,0.0,48947,6,2,10000,1,8.49,0.2,8,566,0,1
35,0,3.0,114911,15,0,5000,4,14.42,0.04,6,658,0,1
33,0,,137660,9,0,5000,2,11.83,0.04,9,706,0,0
35,0,0.0,55986,15,2,15000,3,14.42,0.27,7,691,1,0
28,1,0.0,56058,7,3,5500,3,10.2,0.1,10,579,1,0
27,1,1.0,168827,6,0,5000,3,9.99,0.03,8,670,0,0
27,1,3.0,171508,7,0,5000,2,13.16,0.03,9,540,0,0
30,0,3.0,173831,7,0,5000,1,16.32,0.03,7,673,0,0
30,0,3.0,56277,5,2,12000,1,11.01,0.21,9,646,1,0
27,1,1.0,175296,6,0,5000,2,12.69,0.03,7,640,1,0
30,1,3.0,56084,8,1,11200,4,14.27,0.2,10,590,1,0
27,0,1.0,56201,3,2,18000,2,7.9,0.32,8,596,1,0
34,0,1.0,55979,12,2,10000,3,6.62,0.18,6,637,1,0
35,1,2.0,241175,14,0,5000,3,11.01,0.02,10,673,0,0
31,1,0.0,49088,8,2,9500,5,16.77,0.19,10,635,0,1
29,1,3.0,240902,8,0,5000,0,7.43,0.02,10,598,0,0
29,1,2.0,56063,7,2,6000,3,11.49,0.11,5,657,0,0
34,1,3.0,55994,11,2,6700,5,11.01,0.12,10,653,1,0
28,0,3.0,36633,5,0,5200,0,5.42,0.14,7,583,1,0
27,1,0.0,56264,6,1,8000,3,11.01,0.14,9,656,1,0
28,1,0.0,56546,2,2,6500,0,6.99,0.11,7,652,0,0
31,0,2.0,47768,8,0,5200,5,13.48,0.11,9,620,0,0
30,0,3.0,56403,7,1,6000,0,12.68,0.11,6,690,1,0
27,1,0.0,54834,5,0,5200,5,13.49,0.09,8,570,1,0
28,1,0.0,48047,6,0,5250,5,11.49,0.11,8,617,1,0
27,0,1.0,58516,6,0,5250,2,15.27,0.09,6,640,1,0
29,1,0.0,19845,8,0,5275,0,14.72,0.27,8,660,0,1
31,0,0.0,60729,10,0,5275,1,12.53,0.09,6,638,1,0
27,0,3.0,56374,7,1,18000,1,6.17,0.32,5,661,1,0
27,1,1.0,25195,7,0,5300,5,11.01,0.21,6,607,1,0
29,1,0.0,56426,7,2,7500,4,14.35,0.13,5,602,0,0
29,1,0.0,56347,8,2,4000,0,6.76,0.07,9,562,1,0
32,0,1.0,44548,8,0,5300,3,8.9,0.12,6,619,1,0
27,1,2.0,53129,4,0,5300,3,14.65,0.1,10,729,0,0
31,1,3.0,56173,9,2,7000,3,7.88,0.12,6,591,0,0
32,1,0.0,58007,10,0,5300,2,11.49,0.09,8,627,1,0
28,0,1.0,56146,2,2,16750,1,14.96,0.3,6,662,0,0
34,1,1.0,30883,13,0,5325,3,10.99,0.17,7,629,1,0
28,1,3.0,19179,10,0,5375,0,9.91,0.28,5,651,0,1
29,1,,22369,7,0,5375,4,12.69,0.24,9,499,0,1
28,0,2.0,56398,6,2,4000,0,11.48,0.07,5,648,0,0
28,0,3.0,56275,8,2,6000,1,8.0,0.11,7,582,1,0
30,0,0.0,25315,8,0,5400,2,14.61,0.21,7,641,1,0
29,1,2.0,49278,6,3,15000,5,16.63,0.3,10,537,0,1
27,1,3.0,56263,5,2,18000,5,10.74,0.32,9,575,1,0
30,0,2.0,36078,8,0,5400,5,7.14,0.15,10,620,1,0
28,1,1.0,56164,4,2,6000,5,10.75,0.11,8,594,1,0
29,0,1.0,56477,7,2,4800,4,14.72,0.08,6,647,0,0
29,0,1.0,49039,7,0,5400,3,7.9,0.11,7,646,1,0
32,0,1.0,49077,9,0,5400,1,11.11,0.11,5,677,1,0
29,0,1.0,53639,5,0,5400,0,16.0,0.1,8,672,0,1
34,0,3.0,61922,11,0,5400,0,13.16,0.09,9,602,0,0
27,1,0.0,65776,7,0,5400,4,14.27,0.08,6,629,0,0
28,0,1.0,68418,6,0,5400,1,15.68,0.08,6,522,1,0
31,0,0.0,56519,8,2,7500,0,7.88,0.13,6,652,1,0
27,0,2.0,56501,5,2,11500,5,13.48,0.2,8,707,1,0
29,1,0.0,56415,3,2,12000,1,7.51,0.21,10,628,1,0
29,0,3.0,77021,9,0,5400,0,7.66,0.07,7,695,1,0
34,0,2.0,56531,11,2,8500,1,11.01,0.15,9,614,0,0
31,1,0.0,56661,8,2,6250,5,5.79,0.11,10,653,1,0
29,0,3.0,90793,5,0,5400,0,14.79,0.06,5,662,1,0
27,1,3.0,93737,4,0,5425,5,10.59,0.06,9,609,0,1
30,1,1.0,56906,7,2,6000,3,7.88,0.11,8,677,0,0
31,1,0.0,56938,12,2,8000,0,13.04,0.14,6,539,1,0
30,0,0.0,49481,9,2,4800,4,14.65,0.1,10,629,0,1
30,1,1.0,31109,6,0,5475,0,12.68,0.18,6,574,0,0
28,1,1.0,57329,9,2,5000,3,11.01,0.09,7,516,1,0
27,0,0.0,57154,5,2,4800,5,11.01,0.08,10,653,1,0
35,0,1.0,56963,16,2,17000,1,11.83,0.3,10,709,0,0
27,0,3.0,18996,5,0,5500,3,5.99,0.29,8,627,0,1
31,0,3.0,56995,12,2,7200,2,11.01,0.13,6,700,1,0
32,0,3.0,57474,10,2,11325,4,7.51,0.2,10,635,1,0
33,0,2.0,57323,11,2,6200,1,10.99,0.11,8,604,1,0
27,1,2.0,57094,3,2,12375,3,10.91,0.22,6,709,1,0
34,1,2.0,23874,12,0,5500,0,15.23,0.23,8,661,0,1
35,1,1.0,25163,14,0,5500,1,12.69,0.22,7,611,0,0
27,0,2.0,25079,4,0,5500,1,12.69,0.22,5,618,0,0
27,0,1.0,57304,6,2,6000,4,9.99,0.1,7,632,1,0
27,1,1.0,25500,2,0,5500,2,6.91,0.22,7,674,1,0
27,1,3.0,49696,7,2,2000,5,7.29,0.04,5,619,0,1
34,1,3.0,57138,11,2,5525,4,11.11,0.1,6,592,0,0
32,1,3.0,27147,10,0,5500,5,14.72,0.2,7,579,1,0
31,0,1.0,57215,9,2,5500,0,11.01,0.1,10,689,0,0
27,0,3.0,57393,7,2,6500,3,12.87,0.11,6,587,1,0
28,0,1.0,29868,6,0,5500,0,10.36,0.18,7,690,1,0
30,1,1.0,29742,6,0,5500,2,13.23,0.18,8,645,1,0
32,1,1.0,31196,12,0,5500,3,11.11,0.18,10,688,1,0
28,0,0.0,57279,5,2,3600,0,9.91,0.06,10,628,0,0
29,1,1.0,57208,8,2,11200,0,7.14,0.2,6,661,0,0
33,1,3.0,31380,11,0,5500,2,9.88,0.18,7,670,0,0
28,0,0.0,57469,5,2,9000,4,12.42,0.16,8,674,1,0
28,1,3.0,34642,7,0,5500,0,12.22,0.16,5,561,1,0
31,0,1.0,57330,7,2,20000,2,13.49,0.35,5,649,0,0
31,0,0.0,37264,10,0,5500,5,8.88,0.15,9,635,0,0
31,0,3.0,37087,6,0,5500,4,15.21,0.15,7,661,0,1
29,0,0.0,57292,11,2,8000,1,12.42,0.14,9,685,0,0
28,1,0.0,39758,6,0,5500,5,15.96,0.14,8,662,0,0
29,0,0.0,50488,5,2,3800,2,7.51,0.08,9,526,0,1
32,1,1.0,57554,10,1,6000,3,8.9,0.1,5,640,1,0
29,1,1.0,41885,5,0,5500,2,11.01,0.13,5,601,1,0
27,1,1.0,57300,4,2,2650,1,7.49,0.05,9,690,0,0
32,1,3.0,43028,9,0,5500,0,11.49,0.13,7,667,0,0
34,0,2.0,57351,15,1,14000,3,9.99,0.24,9,734,1,0
27,1,0.0,57675,6,2,6000,2,6.99,0.1,5,515,1,0
30,0,1.0,49373,6,0,5500,3,6.62,0.11,8,690,0,0
30,1,1.0,49106,4,0,5500,0,7.74,0.11,6,638,1,0
34,0,3.0,51254,10,0,5500,5,7.66,0.11,7,692,1,0
33,1,3.0,51813,12,0,5500,2,9.63,0.11,10,670,1,0
28,1,1.0,57678,5,1,13000,5,14.54,0.23,9,671,0,0
35,0,1.0,51829,10,0,5500,0,13.06,0.11,8,579,0,0
30,1,3.0,51726,7,0,5500,1,8.59,0.11,6,510,0,0
27,0,0.0,54147,1,0,5500,5,13.8,0.1,10,560,0,0
35,1,1.0,55250,13,0,5500,2,6.92,0.1,6,655,1,0
31,0,0.0,57594,9,2,5000,4,10.38,0.09,6,561,0,0
28,0,2.0,56760,8,0,5500,2,11.11,0.1,10,737,0,1
28,1,2.0,64793,5,0,5500,4,11.03,0.08,9,703,0,0
31,1,0.0,65678,4,0,5500,5,13.23,0.08,9,623,1,0
27,1,2.0,61165,4,0,5500,4,12.73,0.09,7,530,0,1
30,0,2.0,73248,6,0,5500,5,7.51,0.08,10,638,1,0
29,1,2.0,73016,6,0,5500,4,10.74,0.08,6,630,1,0
31,0,2.0,50339,7,2,3200,2,13.16,0.06,6,544,0,1
29,1,0.0,57669,8,2,5000,5,9.76,0.09,10,660,1,0
31,1,2.0,57290,10,2,10000,2,11.03,0.17,7,633,1,0
31,0,3.0,85065,5,0,5500,1,7.68,0.06,10,703,1,0
30,0,2.0,88692,8,0,5500,5,9.99,0.06,9,620,1,0
28,1,1.0,127109,9,0,5500,5,15.23,0.04,7,664,1,0
27,1,1.0,173710,5,0,5500,4,19.13,0.03,5,621,0,0
28,0,2.0,48740,8,0,5525,1,14.54,0.11,10,711,1,0
28,1,2.0,67897,6,0,5525,2,12.68,0.08,9,653,0,0
34,1,1.0,57624,11,2,3200,3,10.99,0.06,8,682,0,0
27,1,0.0,57652,6,1,8000,2,5.42,0.14,9,615,0,0
32,1,3.0,14686,7,0,5600,0,13.48,0.38,10,666,0,1
29,1,2.0,15309,7,0,5600,0,12.18,0.37,10,655,0,1
34,1,1.0,57874,13,2,12000,2,7.88,0.21,8,578,1,0
27,1,3.0,58140,6,2,15000,4,13.79,0.26,9,677,1,0
27,1,,57833,3,2,13500,4,6.17,0.23,9,676,1,0
28,0,3.0,29601,7,0,5600,0,12.68,0.19,5,674,0,0
27,1,1.0,31240,3,0,5600,1,7.9,0.18,8,578,1,0
29,0,0.0,58049,2,2,3500,3,8.9,0.06,9,681,1,0
27,0,3.0,37073,5,0,5600,2,13.49,0.15,10,605,1,0
28,1,3.0,36889,7,0,5600,5,14.84,0.15,10,505,0,1
27,1,1.0,37012,5,0,5600,2,11.01,0.15,6,621,0,0
29,0,0.0,42248,9,0,5600,1,13.49,0.13,7,667,1,0
28,1,3.0,44235,4,0,5600,0,11.11,0.13,5,640,0,0
35,0,3.0,44215,13,0,5600,3,13.06,0.13,7,688,1,0
28,1,0.0,58495,4,1,6000,2,5.42,0.1,9,632,1,0
27,0,0.0,42212,3,0,5600,5,15.96,0.13,10,653,0,1
28,1,2.0,49051,6,0,5600,2,13.49,0.11,8,636,0,0
35,1,1.0,49101,9,0,5600,2,9.76,0.11,6,679,0,0
27,0,0.0,58812,5,1,7500,3,13.47,0.13,8,529,1,0
33,1,0.0,44247,8,0,5600,0,11.99,0.13,7,665,0,1
32,1,0.0,52531,12,0,5600,5,7.51,0.11,7,586,1,0
32,0,0.0,55185,10,0,5600,1,11.36,0.1,10,665,1,0
33,0,2.0,56139,6,0,5600,0,15.27,0.1,9,597,1,0
29,0,0.0,58416,6,0,5600,5,15.96,0.1,7,615,1,0
33,0,,58558,12,1,14400,3,12.42,0.25,10,723,0,0
31,0,1.0,59883,8,0,5600,2,6.03,0.09,6,580,1,0
33,0,3.0,58510,9,1,4750,4,11.01,0.08,8,637,1,0
28,1,0.0,58728,5,2,5000,5,14.65,0.09,7,598,1,0
29,1,0.0,58581,4,1,6000,3,14.27,0.1,7,591,1,0
27,1,0.0,58543,2,2,4300,5,12.69,0.07,7,653,1,0
29,1,3.0,58723,5,2,17375,0,14.27,0.3,5,702,0,0
28,0,1.0,63448,4,0,5600,2,13.85,0.09,8,647,0,0
29,0,3.0,58672,6,1,15000,0,18.64,0.26,9,602,1,0
29,1,3.0,64432,7,0,5600,0,11.99,0.09,10,618,0,0
30,1,1.0,58827,9,2,9000,4,12.42,0.15,7,608,1,0
28,0,0.0,68672,2,0,5600,5,10.37,0.08,6,651,1,0
35,1,1.0,58581,15,2,17000,1,6.03,0.29,8,708,1,0
29,1,2.0,70793,6,0,5600,2,10.37,0.08,6,638,1,0
29,0,1.0,73178,6,0,5600,5,9.99,0.08,7,648,0,0
33,1,2.0,58606,12,2,7500,1,6.03,0.13,10,527,1,0
34,1,2.0,76527,11,0,5600,1,11.58,0.07,5,688,1,0
33,0,3.0,58393,11,2,7000,3,6.62,0.12,8,658,1,0
34,0,0.0,58981,13,2,7500,0,6.62,0.13,7,595,0,0
33,1,3.0,58503,8,2,13800,2,8.9,0.24,6,653,1,0
28,1,1.0,58573,0,1,8000,0,16.77,0.14,9,587,1,0
30,0,0.0,58614,7,2,10950,3,11.01,0.19,9,649,1,0
29,0,3.0,84753,5,0,5600,4,11.99,0.07,6,618,1,0
34,1,0.0,58667,8,2,5600,3,15.96,0.1,7,619,1,0
29,0,0.0,85079,3,0,5600,4,14.27,0.07,6,620,0,0
28,1,2.0,51395,10,2,7600,5,16.29,0.15,7,700,0,1
34,0,3.0,58880,16,2,8400,3,11.71,0.14,8,544,1,0
30,0,1.0,91119,7,0,5600,0,15.99,0.06,7,675,0,0
31,1,1.0,91754,9,0,5600,2,13.22,0.06,8,652,0,0
27,1,0.0,58603,5,2,5650,5,5.42,0.1,8,654,1,0
28,1,1.0,113339,5,0,5600,4,11.99,0.05,10,669,1,0
33,0,1.0,58629,11,1,10000,4,9.99,0.17,8,694,1,0
28,0,2.0,58717,5,2,3000,0,11.99,0.05,10,622,1,0
31,1,3.0,58656,11,1,1600,4,9.99,0.03,8,649,1,0
31,1,3.0,132284,5,0,5600,5,11.01,0.04,10,620,0,1
28,1,1.0,90935,4,0,5625,3,6.91,0.06,5,626,1,0
29,0,3.0,58595,9,2,6625,0,8.49,0.11,9,695,0,0
29,0,0.0,58552,8,2,7000,3,8.49,0.12,9,612,1,0
29,1,1.0,58518,4,2,5000,4,5.99,0.09,8,592,1,0
31,1,1.0,119966,6,0,5675,4,13.23,0.05,8,616,1,0
30,1,0.0,58634,10,2,8500,0,7.49,0.14,8,693,1,0
28,0,1.0,44400,6,0,5700,2,10.39,0.13,5,666,1,0
32,0,0.0,58476,10,2,10650,5,10.59,0.18,9,582,1,0
32,0,1.0,64627,7,0,5700,5,9.99,0.09,9,495,1,0
27,1,3.0,58524,6,2,6000,0,13.49,0.1,7,655,1,0
31,1,0.0,116081,9,0,5750,4,9.45,0.05,10,617,1,0
27,0,2.0,45521,5,0,5775,0,14.91,0.13,7,595,0,0
27,0,2.0,58445,5,2,8000,4,10.59,0.14,9,676,0,0
29,0,1.0,58642,8,2,9000,1,11.99,0.15,5,576,0,0
31,0,1.0,33439,7,0,5800,3,6.62,0.17,9,610,1,0
29,1,1.0,58583,3,2,4500,3,5.42,0.08,6,698,1,0
27,0,2.0,39307,5,0,5800,5,7.49,0.15,5,623,1,0
29,0,3.0,40027,7,0,5800,4,5.79,0.14,5,667,0,1
27,0,3.0,44195,4,0,5800,2,12.42,0.13,10,679,1,0
32,1,3.0,51052,9,0,5800,5,9.32,0.11,10,653,0,0
30,1,2.0,51540,10,2,4500,2,7.49,0.09,7,691,0,1
29,0,0.0,58594,11,1,8000,4,13.49,0.14,9,532,1,0
31,1,1.0,88433,7,0,5800,4,10.37,0.07,6,652,1,0
34,0,3.0,83653,9,0,5800,3,14.59,0.07,5,532,0,1
29,1,1.0,51431,7,2,6000,0,11.49,0.12,9,693,0,1
31,0,2.0,75437,3,0,5800,2,14.11,0.08,10,665,0,1
27,0,0.0,58791,3,2,5000,2,6.99,0.09,7,659,0,0
28,0,0.0,36995,5,0,5825,0,9.99,0.16,9,590,1,0
28,1,0.0,58641,7,1,12000,4,14.54,0.2,10,602,0,0
27,0,1.0,46231,5,0,5850,2,11.01,0.13,5,634,1,0
29,1,0.0,58429,7,1,1850,0,10.74,0.03,7,619,0,0
34,0,1.0,56078,11,0,5850,0,11.12,0.1,8,647,1,0
30,1,1.0,85316,9,0,5850,2,5.79,0.07,5,663,1,0
27,0,2.0,58571,4,1,4500,1,13.8,0.08,8,707,1,0
28,1,1.0,58669,5,2,10000,1,6.92,0.17,8,583,1,0
32,1,0.0,58907,10,1,3000,1,5.79,0.05,7,628,1,0
31,1,3.0,58549,8,2,14400,5,7.29,0.25,5,582,0,0
27,0,0.0,58624,5,2,12000,2,7.66,0.2,10,575,1,0
27,1,3.0,70564,5,0,5900,5,9.32,0.08,7,618,1,0
29,1,1.0,58501,4,2,7000,3,12.68,0.12,6,599,1,0
27,0,2.0,51294,4,0,5950,0,5.99,0.12,5,635,1,0
29,1,2.0,58518,6,2,4975,2,5.79,0.09,7,693,0,0
34,0,0.0,58816,8,2,3600,3,10.37,0.06,5,686,0,0
29,1,1.0,51442,5,2,5500,1,7.66,0.11,10,611,0,1
32,1,3.0,58796,10,1,8000,1,5.79,0.14,7,654,0,0
35,1,0.0,51583,11,2,5000,1,14.17,0.1,8,629,0,1
29,0,2.0,58527,5,1,9600,0,12.23,0.16,8,691,1,0
27,0,3.0,22220,4,0,6000,5,7.49,0.27,5,605,0,1
34,1,,22897,10,0,6000,3,11.01,0.26,7,630,0,1
28,0,1.0,51420,6,2,4000,2,9.25,0.08,10,625,0,1
27,0,1.0,23774,7,0,6000,2,16.49,0.25,8,694,0,1
32,1,0.0,58680,9,2,5200,4,5.42,0.09,5,598,1,0
33,0,1.0,23663,6,0,6000,0,10.65,0.25,6,618,0,1
29,1,1.0,51517,5,2,1200,4,12.98,0.02,10,569,0,1
35,0,0.0,25238,14,0,6000,1,15.99,0.24,5,572,0,0
30,0,0.0,24775,7,0,6000,1,11.01,0.24,9,651,1,0
27,1,0.0,25215,4,0,6000,3,13.11,0.24,10,663,1,0
28,1,1.0,25027,5,0,6000,1,6.03,0.24,8,636,0,0
29,0,1.0,58357,11,2,15000,5,13.98,0.26,10,620,1,0
31,1,1.0,26037,10,0,6000,5,14.26,0.23,8,698,0,0
29,1,3.0,26077,4,0,6000,1,12.42,0.23,6,540,1,0
29,1,3.0,58546,7,2,20000,0,11.01,0.34,9,648,1,0
34,1,1.0,58856,8,2,9000,5,7.14,0.15,6,613,1,0
27,0,1.0,26855,4,0,6000,4,18.07,0.22,7,690,0,1
29,0,0.0,58222,8,2,3250,3,6.76,0.06,7,639,1,0
27,1,3.0,26889,7,0,6000,0,7.88,0.22,9,663,1,0
35,1,0.0,58413,12,1,4200,4,13.61,0.07,7,560,1,0
33,1,2.0,28012,14,0,6000,2,7.9,0.21,8,607,1,0
29,1,0.0,28177,8,0,6000,1,11.83,0.21,9,655,1,0
34,0,3.0,58890,8,2,10000,0,7.14,0.17,10,610,0,0
31,1,3.0,58790,9,2,6600,2,7.14,0.11,5,625,1,0
27,1,2.0,28406,7,0,6000,2,8.9,0.21,6,597,1,0
28,0,2.0,28674,9,0,6000,2,8.88,0.21,5,682,1,0
30,0,1.0,29899,5,0,6000,0,5.42,0.2,8,582,1,0
31,0,3.0,58482,9,2,7800,2,7.51,0.13,10,647,0,0
31,0,3.0,30041,12,0,6000,3,8.49,0.2,9,661,1,0
29,0,3.0,58507,7,2,20000,4,11.36,0.34,10,649,0,0
31,1,2.0,59009,5,1,20000,4,10.62,0.34,7,681,0,0
35,1,2.0,58933,13,2,5000,2,13.48,0.08,10,533,1,0
29,0,0.0,58869,6,2,10000,1,12.73,0.17,7,619,1,0
30,1,0.0,58660,9,1,1500,4,13.48,0.03,5,621,1,0
35,0,3.0,29657,13,0,6000,5,12.87,0.2,7,546,1,0
33,0,1.0,58105,11,2,20000,0,16.07,0.34,10,652,0,0
27,1,2.0,51141,3,2,2850,0,13.48,0.06,7,694,0,1
27,1,1.0,30943,6,0,6000,2,7.9,0.19,5,627,1,0
33,1,3.0,58942,11,2,6000,5,11.01,0.1,10,658,0,0
32,1,0.0,31270,14,0,6000,2,16.49,0.19,5,600,0,1
27,1,0.0,32145,2,0,6000,0,10.75,0.19,10,640,1,0
27,0,0.0,32360,5,0,6000,3,7.14,0.19,5,610,1,0
35,1,1.0,32639,13,0,6000,5,16.29,0.18,8,662,0,1
29,0,2.0,32921,8,0,6000,4,14.84,0.18,7,642,0,1
32,1,1.0,33458,10,0,6000,2,12.73,0.18,10,703,1,0
31,0,3.0,33576,7,0,6000,4,8.94,0.18,6,679,0,1
27,0,0.0,58700,5,1,14000,3,11.01,0.24,8,592,1,0
33,0,2.0,33808,11,0,6000,5,13.49,0.18,8,603,0,1
32,0,1.0,34652,10,0,6000,0,11.01,0.17,5,705,0,0
30,1,1.0,58695,6,2,3000,1,7.4,0.05,7,637,1,0
27,1,0.0,34239,3,0,6000,3,13.92,0.18,6,631,1,0
30,0,1.0,35571,6,0,6000,0,15.23,0.17,6,653,0,0
27,0,2.0,35970,5,0,6000,3,15.27,0.17,6,706,0,0
29,1,1.0,35853,3,0,6000,1,12.87,0.17,5,656,1,0
29,0,1.0,36653,5,0,6000,3,5.79,0.16,8,700,1,0
30,1,2.0,58639,7,2,15000,0,11.01,0.26,9,548,1,0
27,1,3.0,36727,9,0,6000,3,14.65,0.16,9,647,1,0
29,1,1.0,37117,6,0,6000,0,8.9,0.16,10,561,0,0
35,1,3.0,58410,11,2,2000,4,11.97,0.03,9,664,0,0
33,1,3.0,58608,9,2,7500,4,8.0,0.13,10,639,0,0
29,1,3.0,58320,4,2,5000,3,11.97,0.09,5,519,1,0
29,0,1.0,37031,8,0,6000,4,17.99,0.16,7,618,0,1
31,0,1.0,36688,13,0,6000,1,8.49,0.16,7,625,1,0
27,1,0.0,37312,5,0,6000,2,7.66,0.16,9,627,0,0
28,1,1.0,37071,5,0,6000,2,10.37,0.16,6,642,0,1
35,1,1.0,37211,13,0,6000,5,6.54,0.16,6,621,0,0
28,1,,37058,4,0,6000,5,11.49,0.16,9,661,0,1
31,1,1.0,36764,6,0,6000,0,13.23,0.16,5,581,1,0
27,1,1.0,58398,5,1,6500,0,7.75,0.11,8,635,0,0
